,Weight
KNN_pendigits_FOLD4,0.0347444692989
SVM_pendigits_FOLD4,0.0356494437747
SVM_pendigits_FOLD3,0.035643742383
SVM_pendigits_FOLD2,0.0356382969795
SVM_pendigits_FOLD1,0.0356538731841
SVM_pendigits_FOLD0,0.0356510096398
MLP_pendigits_FOLD2,0.0355315784135
MLP_pendigits_FOLD3,0.035552962506
MLP_pendigits_FOLD0,0.0355500284548
MLP_pendigits_FOLD1,0.0355742811819
MLP_pendigits_FOLD4,0.0355772486101
KNN_pendigits_FOLD0,0.0347467104672
KNN_pendigits_FOLD1,0.0346976173991
KNN_pendigits_FOLD2,0.0345194116244
KNN_pendigits_FOLD3,0.0348122542033
GaussianNB_pendigits_FOLD3,0.0332125280487
GaussianNB_pendigits_FOLD2,0.033114770816
GaussianNB_pendigits_FOLD1,0.0331108630941
GaussianNB_pendigits_FOLD0,0.0332098601301
GaussianNB_pendigits_FOLD4,0.0331632700094
LR_pendigits_FOLD4,0.0349526874147
LR_pendigits_FOLD0,0.0349571132104
LR_pendigits_FOLD1,0.0349099802212
LR_pendigits_FOLD2,0.0349483830116
LR_pendigits_FOLD3,0.0349912441326
Decision_Tree_pendigits_FOLD0,0.0324677065181
Decision_Tree_pendigits_FOLD1,0.0
Decision_Tree_pendigits_FOLD2,0.0325983302972
Decision_Tree_pendigits_FOLD3,0.0326123548923
Decision_Tree_pendigits_FOLD4,0.0322079800833
