,Weight
KNN_pendigits_FOLD4,0.0471101953158
SVM_pendigits_FOLD4,0.0483372546197
SVM_pendigits_FOLD3,0.0483295240749
SVM_pendigits_FOLD2,0.0483221406258
SVM_pendigits_FOLD1,0.0483432604776
SVM_pendigits_FOLD0,0.0483393777838
MLP_pendigits_FOLD2,0.0481774404018
MLP_pendigits_FOLD3,0.0482064351972
MLP_pendigits_FOLD0,0.0482024569028
MLP_pendigits_FOLD1,0.0482353412937
MLP_pendigits_FOLD4,0.048239364844
KNN_pendigits_FOLD0,0.0471132341269
KNN_pendigits_FOLD1,0.0470466685965
KNN_pendigits_FOLD2,0.0468050385178
KNN_pendigits_FOLD3,0.0472021051982
GaussianNB_pendigits_FOLD3,0.0450330287058
GaussianNB_pendigits_FOLD2,0.0
GaussianNB_pendigits_FOLD1,0.0
GaussianNB_pendigits_FOLD0,0.0
GaussianNB_pendigits_FOLD4,0.0
LR_pendigits_FOLD4,0.0473925192742
LR_pendigits_FOLD0,0.0473985202322
LR_pendigits_FOLD1,0.0473346123823
LR_pendigits_FOLD2,0.0473866829131
LR_pendigits_FOLD3,0.0474447985159
Decision_Tree_pendigits_FOLD0,0.0
Decision_Tree_pendigits_FOLD1,0.0
Decision_Tree_pendigits_FOLD2,0.0
Decision_Tree_pendigits_FOLD3,0.0
Decision_Tree_pendigits_FOLD4,0.0
