,Weight
KNN_pendigits_FOLD4,0.0384883895548
SVM_pendigits_FOLD4,0.0394908803358
SVM_pendigits_FOLD3,0.0394845645857
SVM_pendigits_FOLD2,0.0394785324081
SVM_pendigits_FOLD1,0.0394957870401
SVM_pendigits_FOLD0,0.039492614932
MLP_pendigits_FOLD2,0.0393603142909
MLP_pendigits_FOLD3,0.0393840026449
MLP_pendigits_FOLD0,0.0393807524324
MLP_pendigits_FOLD1,0.039407618533
MLP_pendigits_FOLD4,0.039410905719
KNN_pendigits_FOLD0,0.0384908722222
KNN_pendigits_FOLD1,0.0384364890882
KNN_pendigits_FOLD2,0.0382390805966
KNN_pendigits_FOLD3,0.0385634786801
GaussianNB_pendigits_FOLD3,0.0367913726539
GaussianNB_pendigits_FOLD2,0.0366830815064
GaussianNB_pendigits_FOLD1,0.0366787527045
GaussianNB_pendigits_FOLD0,0.0367884172515
GaussianNB_pendigits_FOLD4,0.0367368067722
LR_pendigits_FOLD4,0.0387190443933
LR_pendigits_FOLD0,0.0387239470945
LR_pendigits_FOLD1,0.0386717352494
LR_pendigits_FOLD2,0.0387142761656
LR_pendigits_FOLD3,0.0387617558236
Decision_Tree_pendigits_FOLD0,0.0
Decision_Tree_pendigits_FOLD1,0.0
Decision_Tree_pendigits_FOLD2,0.0
Decision_Tree_pendigits_FOLD3,0.0361265273214
Decision_Tree_pendigits_FOLD4,0.0
