,Weight
KNN_pendigits_FOLD4,0.0473751436051
SVM_pendigits_FOLD4,0.0481944064714
SVM_pendigits_FOLD3,0.0472991211786
SVM_pendigits_FOLD2,0.0480311267772
SVM_pendigits_FOLD1,0.0476243024123
SVM_pendigits_FOLD0,0.0479490776254
MLP_pendigits_FOLD2,0.0447357931242
MLP_pendigits_FOLD3,0.0433908872744
MLP_pendigits_FOLD0,0.0449736573342
MLP_pendigits_FOLD1,0.0434746891493
MLP_pendigits_FOLD4,0.0441059238189
KNN_pendigits_FOLD0,0.0475365919611
KNN_pendigits_FOLD1,0.0475371374054
KNN_pendigits_FOLD2,0.0463276315786
KNN_pendigits_FOLD3,0.0480260166637
GaussianNB_pendigits_FOLD3,0.0
GaussianNB_pendigits_FOLD2,0.0
GaussianNB_pendigits_FOLD1,0.0
GaussianNB_pendigits_FOLD0,0.0
GaussianNB_pendigits_FOLD4,0.0
LR_pendigits_FOLD4,0.0295522525446
LR_pendigits_FOLD0,0.0299813892355
LR_pendigits_FOLD1,0.0295716136463
LR_pendigits_FOLD2,0.0300493848915
LR_pendigits_FOLD3,0.030753698241
Decision_Tree_pendigits_FOLD0,0.0329226363664
Decision_Tree_pendigits_FOLD1,0.0240933225377
Decision_Tree_pendigits_FOLD2,0.0317334178931
Decision_Tree_pendigits_FOLD3,0.0334598039475
Decision_Tree_pendigits_FOLD4,0.0313009743167
