,Weight
SVM_waveform_noise_FOLD3,0.0480909628469
SVM_waveform_noise_FOLD2,0.052645148631
SVM_waveform_noise_FOLD1,0.0486934956921
SVM_waveform_noise_FOLD0,0.0498959929638
SVM_waveform_noise_FOLD4,0.0468894051979
KNN_waveform_noise_FOLD4,0.0461491266036
KNN_waveform_noise_FOLD2,0.047700766668
KNN_waveform_noise_FOLD3,0.0438843013986
KNN_waveform_noise_FOLD0,0.0448659376488
KNN_waveform_noise_FOLD1,0.0470381221317
MLP_waveform_noise_FOLD4,0.0461669074954
MLP_waveform_noise_FOLD0,0.0490084956884
MLP_waveform_noise_FOLD1,0.0490005073823
MLP_waveform_noise_FOLD2,0.0505191061187
MLP_waveform_noise_FOLD3,0.0484252463278
GaussianNB_waveform_noise_FOLD3,0.0
GaussianNB_waveform_noise_FOLD2,0.0124727165874
GaussianNB_waveform_noise_FOLD1,0.0
GaussianNB_waveform_noise_FOLD0,0.0
GaussianNB_waveform_noise_FOLD4,0.0
LR_waveform_noise_FOLD4,0.0535343273744
LR_waveform_noise_FOLD2,0.0550576167174
LR_waveform_noise_FOLD3,0.0538248996435
LR_waveform_noise_FOLD0,0.0525997216211
LR_waveform_noise_FOLD1,0.0535371952613
Decision_Tree_waveform_noise_FOLD2,0.0
Decision_Tree_waveform_noise_FOLD3,0.0
Decision_Tree_waveform_noise_FOLD0,0.0
Decision_Tree_waveform_noise_FOLD1,0.0
Decision_Tree_waveform_noise_FOLD4,0.0
