,Weight
SVM_waveform_noise_FOLD3,0.0343774403163
SVM_waveform_noise_FOLD2,0.0345225228283
SVM_waveform_noise_FOLD1,0.0344338115418
SVM_waveform_noise_FOLD0,0.0344633079163
SVM_waveform_noise_FOLD4,0.0344053854219
KNN_waveform_noise_FOLD4,0.034350776496
KNN_waveform_noise_FOLD2,0.0344461595458
KNN_waveform_noise_FOLD3,0.034371569792
KNN_waveform_noise_FOLD0,0.0343943145407
KNN_waveform_noise_FOLD1,0.0344047806932
MLP_waveform_noise_FOLD4,0.0343054729573
MLP_waveform_noise_FOLD0,0.0345085405953
MLP_waveform_noise_FOLD1,0.0344751520604
MLP_waveform_noise_FOLD2,0.0345139335902
MLP_waveform_noise_FOLD3,0.0345240351824
GaussianNB_waveform_noise_FOLD3,0.0334229885367
GaussianNB_waveform_noise_FOLD2,0.0334487207245
GaussianNB_waveform_noise_FOLD1,0.0333243947233
GaussianNB_waveform_noise_FOLD0,0.033374667066
GaussianNB_waveform_noise_FOLD4,0.0334093645717
LR_waveform_noise_FOLD4,0.0344361711163
LR_waveform_noise_FOLD2,0.0344692113538
LR_waveform_noise_FOLD3,0.0344407216342
LR_waveform_noise_FOLD0,0.0344461396043
LR_waveform_noise_FOLD1,0.0344351521673
Decision_Tree_waveform_noise_FOLD2,0.0285480286652
Decision_Tree_waveform_noise_FOLD3,0.028779416811
Decision_Tree_waveform_noise_FOLD0,0.028829947037
Decision_Tree_waveform_noise_FOLD1,0.0293820296635
Decision_Tree_waveform_noise_FOLD4,0.0287558428473
