,Weight
SVM_waveform_noise_FOLD3,0.0476027559598
SVM_waveform_noise_FOLD2,0.0478036530408
SVM_waveform_noise_FOLD1,0.0476808137112
SVM_waveform_noise_FOLD0,0.0477216576107
SVM_waveform_noise_FOLD4,0.047641451803
KNN_waveform_noise_FOLD4,0.0475658343239
KNN_waveform_noise_FOLD2,0.0476979121051
KNN_waveform_noise_FOLD3,0.047594626991
KNN_waveform_noise_FOLD0,0.0476261218525
KNN_waveform_noise_FOLD1,0.0476406144296
MLP_waveform_noise_FOLD4,0.0475031020996
MLP_waveform_noise_FOLD0,0.0477842917148
MLP_waveform_noise_FOLD1,0.0477380583052
MLP_waveform_noise_FOLD2,0.0477917594442
MLP_waveform_noise_FOLD3,0.0478057472113
GaussianNB_waveform_noise_FOLD3,0.0
GaussianNB_waveform_noise_FOLD2,0.0463167494485
GaussianNB_waveform_noise_FOLD1,0.0
GaussianNB_waveform_noise_FOLD0,0.0
GaussianNB_waveform_noise_FOLD4,0.0
LR_waveform_noise_FOLD4,0.0476840810355
LR_waveform_noise_FOLD2,0.0477298321545
LR_waveform_noise_FOLD3,0.0476903821793
LR_waveform_noise_FOLD0,0.0476978844921
LR_waveform_noise_FOLD1,0.0476826700876
Decision_Tree_waveform_noise_FOLD2,0.0
Decision_Tree_waveform_noise_FOLD3,0.0
Decision_Tree_waveform_noise_FOLD0,0.0
Decision_Tree_waveform_noise_FOLD1,0.0
Decision_Tree_waveform_noise_FOLD4,0.0
