,Weight
F1,0.994565629554
MCC,0.000392512055799
Cohen Kappa,0.000953255456956
Precision(Macro),0.000336535116297
Hamming Loss,0.00128844116095
Recall(Macro),0.00117518558022
Accuracy,0.00128844107547
