,Weight
SVM_waveform_noise_FOLD3,0.0452906863611
SVM_waveform_noise_FOLD2,0.0495796876156
SVM_waveform_noise_FOLD1,0.045858134474
SVM_waveform_noise_FOLD0,0.0469906118369
SVM_waveform_noise_FOLD4,0.0441590939079
KNN_waveform_noise_FOLD4,0.0434619208082
KNN_waveform_noise_FOLD2,0.0449232108166
KNN_waveform_noise_FOLD3,0.041328973536
KNN_waveform_noise_FOLD0,0.0422534503378
KNN_waveform_noise_FOLD1,0.044299151241
MLP_waveform_noise_FOLD4,0.0434786663409
MLP_waveform_noise_FOLD0,0.0461547924154
MLP_waveform_noise_FOLD1,0.0461472692583
MLP_waveform_noise_FOLD2,0.0475774418938
MLP_waveform_noise_FOLD3,0.0456055049339
GaussianNB_waveform_noise_FOLD3,0.0106551911499
GaussianNB_waveform_noise_FOLD2,0.0117464459347
GaussianNB_waveform_noise_FOLD1,0.0108162701388
GaussianNB_waveform_noise_FOLD0,0.0113691915063
GaussianNB_waveform_noise_FOLD4,0.0116010071634
LR_waveform_noise_FOLD4,0.0504170905953
LR_waveform_noise_FOLD2,0.0518516807093
LR_waveform_noise_FOLD3,0.0506907432054
LR_waveform_noise_FOLD0,0.0495369057635
LR_waveform_noise_FOLD1,0.0504197914888
Decision_Tree_waveform_noise_FOLD2,0.0
Decision_Tree_waveform_noise_FOLD3,0.0
Decision_Tree_waveform_noise_FOLD0,0.0
Decision_Tree_waveform_noise_FOLD1,0.0077110695044
Decision_Tree_waveform_noise_FOLD4,0.00607601706277
