,Weight
SVM_waveform_noise_FOLD3,0.0450229895307
SVM_waveform_noise_FOLD2,0.0492866400533
SVM_waveform_noise_FOLD1,0.0455870836635
SVM_waveform_noise_FOLD0,0.0467128673631
SVM_waveform_noise_FOLD4,0.0438980855103
KNN_waveform_noise_FOLD4,0.043205033148
KNN_waveform_noise_FOLD2,0.0446576860009
KNN_waveform_noise_FOLD3,0.041084692954
KNN_waveform_noise_FOLD0,0.0420037055086
KNN_waveform_noise_FOLD1,0.0440373150153
MLP_waveform_noise_FOLD4,0.043221679704
MLP_waveform_noise_FOLD0,0.0458819881672
MLP_waveform_noise_FOLD1,0.0458745094768
MLP_waveform_noise_FOLD2,0.0472962288803
MLP_waveform_noise_FOLD3,0.045335947325
GaussianNB_waveform_noise_FOLD3,0.0105922121772
GaussianNB_waveform_noise_FOLD2,0.0116770169506
GaussianNB_waveform_noise_FOLD1,0.0107523390866
GaussianNB_waveform_noise_FOLD0,0.0113019923363
GaussianNB_waveform_noise_FOLD4,0.0115324378151
LR_waveform_noise_FOLD4,0.0501190934476
LR_waveform_noise_FOLD2,0.0515452042194
LR_waveform_noise_FOLD3,0.0503911285963
LR_waveform_noise_FOLD0,0.0492441110693
LR_waveform_noise_FOLD1,0.0501217783771
Decision_Tree_waveform_noise_FOLD2,7.70342191105e-05
Decision_Tree_waveform_noise_FOLD3,0.00311845287644
Decision_Tree_waveform_noise_FOLD0,0.00271515043183
Decision_Tree_waveform_noise_FOLD1,0.00766549216761
Decision_Tree_waveform_noise_FOLD4,0.00604010392831
