,Weight
SVM_waveform_noise_FOLD3,0.0376155068368
SVM_waveform_noise_FOLD2,0.0377742549045
SVM_waveform_noise_FOLD1,0.0376771877589
SVM_waveform_noise_FOLD0,0.0377094624445
SVM_waveform_noise_FOLD4,0.0376460841369
KNN_waveform_noise_FOLD4,0.0375863315083
KNN_waveform_noise_FOLD2,0.0376906988412
KNN_waveform_noise_FOLD3,0.0376090833583
KNN_waveform_noise_FOLD0,0.0376339704715
KNN_waveform_noise_FOLD1,0.0376454224479
MLP_waveform_noise_FOLD4,0.0375367607562
MLP_waveform_noise_FOLD0,0.0377589556623
MLP_waveform_noise_FOLD1,0.0377224222075
MLP_waveform_noise_FOLD2,0.0377648566321
MLP_waveform_noise_FOLD3,0.0377759097097
GaussianNB_waveform_noise_FOLD3,0.0365711537055
GaussianNB_waveform_noise_FOLD2,0.0365993096495
GaussianNB_waveform_noise_FOLD1,0.0364632731818
GaussianNB_waveform_noise_FOLD0,0.0365182807575
GaussianNB_waveform_noise_FOLD4,0.0365562464773
LR_waveform_noise_FOLD4,0.0376797695855
LR_waveform_noise_FOLD2,0.0377159219362
LR_waveform_noise_FOLD3,0.037684748724
LR_waveform_noise_FOLD0,0.0376906770215
LR_waveform_noise_FOLD1,0.0376786546601
Decision_Tree_waveform_noise_FOLD2,0.0
Decision_Tree_waveform_noise_FOLD3,0.0
Decision_Tree_waveform_noise_FOLD0,0.0315454862228
Decision_Tree_waveform_noise_FOLD1,0.0321495704018
Decision_Tree_waveform_noise_FOLD4,0.0
