,Weight
LR_breast_cancer_FOLD1,0.0355325241424
LR_breast_cancer_FOLD0,0.0330207089502
LR_breast_cancer_FOLD3,0.0361276311264
LR_breast_cancer_FOLD2,0.0359034999246
LR_breast_cancer_FOLD4,0.0350765330767
KNN_breast_cancer_FOLD4,0.0348446732128
KNN_breast_cancer_FOLD1,0.0348949095167
KNN_breast_cancer_FOLD0,0.0339945203785
KNN_breast_cancer_FOLD3,0.0350147037797
KNN_breast_cancer_FOLD2,0.0352890712853
Decision_Tree_breast_cancer_FOLD4,0.03229421471
Decision_Tree_breast_cancer_FOLD1,0.03229421471
Decision_Tree_breast_cancer_FOLD0,0.03229421471
Decision_Tree_breast_cancer_FOLD3,0.03229421471
Decision_Tree_breast_cancer_FOLD2,0.03229421471
GaussianNB_breast_cancer_FOLD4,0.0356716400607
GaussianNB_breast_cancer_FOLD2,0.0356755043918
GaussianNB_breast_cancer_FOLD3,0.0355711674531
GaussianNB_breast_cancer_FOLD0,0.0351770056844
GaussianNB_breast_cancer_FOLD1,0.03545137319
MLP_breast_cancer_FOLD4,0.0321705561159
MLP_breast_cancer_FOLD3,0.0343268528501
MLP_breast_cancer_FOLD2,0.0329434223289
MLP_breast_cancer_FOLD1,0.032595632533
MLP_breast_cancer_FOLD0,0.0
SVM_breast_cancer_FOLD4,0.0355170668181
SVM_breast_cancer_FOLD2,0.035625268088
SVM_breast_cancer_FOLD3,0.0364367776116
SVM_breast_cancer_FOLD0,0.0355170668181
SVM_breast_cancer_FOLD1,0.0361508171128
