,Weight
LR_breast_cancer_FOLD1,0.0407541087918
LR_breast_cancer_FOLD0,0.00177901420847
LR_breast_cancer_FOLD3,0.0670614827845
LR_breast_cancer_FOLD2,0.0607106561296
LR_breast_cancer_FOLD4,0.0215656469303
KNN_breast_cancer_FOLD4,0.0584456661639
KNN_breast_cancer_FOLD1,0.0506650988554
KNN_breast_cancer_FOLD0,0.0363360011128
KNN_breast_cancer_FOLD3,0.0591657980262
KNN_breast_cancer_FOLD2,0.0577635620993
Decision_Tree_breast_cancer_FOLD4,0.0520625594033
Decision_Tree_breast_cancer_FOLD1,0.0520625594033
Decision_Tree_breast_cancer_FOLD0,0.0520625594033
Decision_Tree_breast_cancer_FOLD3,0.0520625594033
Decision_Tree_breast_cancer_FOLD2,0.0520625594033
GaussianNB_breast_cancer_FOLD4,0.00173057411347
GaussianNB_breast_cancer_FOLD2,0.00159733089283
GaussianNB_breast_cancer_FOLD3,0.00193946661382
GaussianNB_breast_cancer_FOLD0,0.00140589075709
GaussianNB_breast_cancer_FOLD1,0.00146861785875
MLP_breast_cancer_FOLD4,0.00092037357253
MLP_breast_cancer_FOLD3,0.00150452065258
MLP_breast_cancer_FOLD2,0.00156464519299
MLP_breast_cancer_FOLD1,0.00114923359095
MLP_breast_cancer_FOLD0,0.000594315385607
SVM_breast_cancer_FOLD4,0.0375919202485
SVM_breast_cancer_FOLD2,0.0427071150478
SVM_breast_cancer_FOLD3,0.0861755823161
SVM_breast_cancer_FOLD0,0.0427071150478
SVM_breast_cancer_FOLD1,0.0623834665901
