,Weight
MLP_krkopt_FOLD3,0.0382670950391
MLP_krkopt_FOLD2,0.0382566805413
MLP_krkopt_FOLD1,0.0381669717443
MLP_krkopt_FOLD0,0.0379285573883
MLP_krkopt_FOLD4,0.0382381086223
KNN_krkopt_FOLD1,0.0365311192063
KNN_krkopt_FOLD0,0.0366803965594
KNN_krkopt_FOLD3,0.0366558377643
KNN_krkopt_FOLD2,0.0367858749871
KNN_krkopt_FOLD4,0.0365108485801
LR_krkopt_FOLD4,0.032155928204
LR_krkopt_FOLD1,0.0322249224288
LR_krkopt_FOLD0,0.032136902976
LR_krkopt_FOLD3,0.0322169842307
LR_krkopt_FOLD2,0.0321028338557
Decision_Tree_krkopt_FOLD4,0.0306720682041
Decision_Tree_krkopt_FOLD1,0.0303805214152
Decision_Tree_krkopt_FOLD0,0.030121906305
Decision_Tree_krkopt_FOLD3,0.0301808874497
Decision_Tree_krkopt_FOLD2,0.0307378258623
SVM_krkopt_FOLD0,0.0374918619103
SVM_krkopt_FOLD1,0.0374974652491
SVM_krkopt_FOLD2,0.0375374082915
SVM_krkopt_FOLD3,0.0376003046115
SVM_krkopt_FOLD4,0.037567911333
GaussianNB_krkopt_FOLD4,0.0247174327115
GaussianNB_krkopt_FOLD0,0.0251712701592
GaussianNB_krkopt_FOLD1,0.0254625507168
GaussianNB_krkopt_FOLD2,0.0252947499831
GaussianNB_krkopt_FOLD3,0.0247067736702
