,Weight
MLP_krkopt_FOLD3,0.0921347744555
MLP_krkopt_FOLD2,0.0921096997168
MLP_krkopt_FOLD1,0.0918937099801
MLP_krkopt_FOLD0,0.0913196854064
MLP_krkopt_FOLD4,0.0920649845492
KNN_krkopt_FOLD1,0.0
KNN_krkopt_FOLD0,0.0
KNN_krkopt_FOLD3,0.0
KNN_krkopt_FOLD2,0.0885684761705
KNN_krkopt_FOLD4,0.0
LR_krkopt_FOLD4,0.0
LR_krkopt_FOLD1,0.0
LR_krkopt_FOLD0,0.0
LR_krkopt_FOLD3,0.0
LR_krkopt_FOLD2,0.0
Decision_Tree_krkopt_FOLD4,0.0
Decision_Tree_krkopt_FOLD1,0.0
Decision_Tree_krkopt_FOLD0,0.0
Decision_Tree_krkopt_FOLD3,0.0
Decision_Tree_krkopt_FOLD2,0.0
SVM_krkopt_FOLD0,0.0902682640919
SVM_krkopt_FOLD1,0.0902817551174
SVM_krkopt_FOLD2,0.0903779250305
SVM_krkopt_FOLD3,0.0905293590039
SVM_krkopt_FOLD4,0.0904513664779
GaussianNB_krkopt_FOLD4,0.0
GaussianNB_krkopt_FOLD0,0.0
GaussianNB_krkopt_FOLD1,0.0
GaussianNB_krkopt_FOLD2,0.0
GaussianNB_krkopt_FOLD3,0.0
