,Weight
MLP_krkopt_FOLD3,0.0440617297184
MLP_krkopt_FOLD2,0.0439181736545
MLP_krkopt_FOLD1,0.0435418257277
MLP_krkopt_FOLD0,0.0427448676153
MLP_krkopt_FOLD4,0.0433730862199
KNN_krkopt_FOLD1,0.0401371286859
KNN_krkopt_FOLD0,0.0399956008845
KNN_krkopt_FOLD3,0.0401601851282
KNN_krkopt_FOLD2,0.0398560607033
KNN_krkopt_FOLD4,0.0398343767709
LR_krkopt_FOLD4,0.0159709661755
LR_krkopt_FOLD1,0.0161157106928
LR_krkopt_FOLD0,0.0159792304075
LR_krkopt_FOLD3,0.0157688130964
LR_krkopt_FOLD2,0.0157332931458
Decision_Tree_krkopt_FOLD4,0.0445572217249
Decision_Tree_krkopt_FOLD1,0.0444566001952
Decision_Tree_krkopt_FOLD0,0.0444540120065
Decision_Tree_krkopt_FOLD3,0.044565281252
Decision_Tree_krkopt_FOLD2,0.0449609778798
SVM_krkopt_FOLD0,0.0406094431298
SVM_krkopt_FOLD1,0.0406029132799
SVM_krkopt_FOLD2,0.0405649601808
SVM_krkopt_FOLD3,0.0405816479193
SVM_krkopt_FOLD4,0.0405902203233
GaussianNB_krkopt_FOLD4,0.0153058968259
GaussianNB_krkopt_FOLD0,0.0154378975532
GaussianNB_krkopt_FOLD1,0.0154770852691
GaussianNB_krkopt_FOLD2,0.0153822097464
GaussianNB_krkopt_FOLD3,0.0152625840873
