,Weight
MLP_krkopt_FOLD3,0.0644290789328
MLP_krkopt_FOLD2,0.0644115443773
MLP_krkopt_FOLD1,0.0642605045568
MLP_krkopt_FOLD0,0.0638590939625
MLP_krkopt_FOLD4,0.0643802754337
KNN_krkopt_FOLD1,0.0615062721755
KNN_krkopt_FOLD0,0.0617576056608
KNN_krkopt_FOLD3,0.0617162568062
KNN_krkopt_FOLD2,0.061935196302
KNN_krkopt_FOLD4,0.0614721431733
LR_krkopt_FOLD4,0.0
LR_krkopt_FOLD1,0.054256066959
LR_krkopt_FOLD0,0.0
LR_krkopt_FOLD3,0.0
LR_krkopt_FOLD2,0.0
Decision_Tree_krkopt_FOLD4,0.0
Decision_Tree_krkopt_FOLD1,0.0
Decision_Tree_krkopt_FOLD0,0.0
Decision_Tree_krkopt_FOLD3,0.0
Decision_Tree_krkopt_FOLD2,0.0
SVM_krkopt_FOLD0,0.0631238438112
SVM_krkopt_FOLD1,0.0631332779727
SVM_krkopt_FOLD2,0.0632005287904
SVM_krkopt_FOLD3,0.0633064253043
SVM_krkopt_FOLD4,0.0632518857817
GaussianNB_krkopt_FOLD4,0.0
GaussianNB_krkopt_FOLD0,0.0
GaussianNB_krkopt_FOLD1,0.0
GaussianNB_krkopt_FOLD2,0.0
GaussianNB_krkopt_FOLD3,0.0
