,Weight
GaussianNB_statlog_satimage_FOLD3,0.0
Decision_Tree_statlog_satimage_FOLD4,0.0385421715899
SVM_statlog_satimage_FOLD2,0.0730982660412
KNN_statlog_satimage_FOLD2,0.0700798274526
SVM_statlog_satimage_FOLD1,0.071598337735
GaussianNB_statlog_satimage_FOLD0,0.0
GaussianNB_statlog_satimage_FOLD4,0.0
SVM_statlog_satimage_FOLD3,0.0686341345735
GaussianNB_statlog_satimage_FOLD2,0.0
GaussianNB_statlog_satimage_FOLD1,0.0
SVM_statlog_satimage_FOLD0,0.0683116911265
SVM_statlog_satimage_FOLD4,0.0728097217179
MLP_statlog_satimage_FOLD0,0.0227928582037
MLP_statlog_satimage_FOLD1,0.0
MLP_statlog_satimage_FOLD2,0.0252302816672
MLP_statlog_satimage_FOLD3,0.0258016379298
MLP_statlog_satimage_FOLD4,0.0
Decision_Tree_statlog_satimage_FOLD2,0.0293804538313
KNN_statlog_satimage_FOLD3,0.0709355418578
KNN_statlog_satimage_FOLD0,0.0709383232272
Decision_Tree_statlog_satimage_FOLD1,0.034315583869
KNN_statlog_satimage_FOLD4,0.0727352933646
LR_statlog_satimage_FOLD2,0.0244107027485
LR_statlog_satimage_FOLD3,0.0247553052784
LR_statlog_satimage_FOLD0,0.0
LR_statlog_satimage_FOLD1,0.0
LR_statlog_satimage_FOLD4,0.0
Decision_Tree_statlog_satimage_FOLD3,0.0279052326015
Decision_Tree_statlog_satimage_FOLD0,0.0341878111334
KNN_statlog_satimage_FOLD1,0.0735368240511
