,Weight
GaussianNB_statlog_satimage_FOLD3,0.0327714548054
Decision_Tree_statlog_satimage_FOLD4,0.0320511227032
SVM_statlog_satimage_FOLD2,0.0350160701793
KNN_statlog_satimage_FOLD2,0.0346516629649
SVM_statlog_satimage_FOLD1,0.0350350408087
GaussianNB_statlog_satimage_FOLD0,0.0327887172794
GaussianNB_statlog_satimage_FOLD4,0.0327554225562
SVM_statlog_satimage_FOLD3,0.0350133710548
GaussianNB_statlog_satimage_FOLD2,0.032743611049
GaussianNB_statlog_satimage_FOLD1,0.0327709508319
SVM_statlog_satimage_FOLD0,0.0350471139855
SVM_statlog_satimage_FOLD4,0.0350446115353
MLP_statlog_satimage_FOLD0,0.0337070804226
MLP_statlog_satimage_FOLD1,0.0338091288646
MLP_statlog_satimage_FOLD2,0.0336427461687
MLP_statlog_satimage_FOLD3,0.0337125054791
MLP_statlog_satimage_FOLD4,0.0336752061006
Decision_Tree_statlog_satimage_FOLD2,0.0319633434693
KNN_statlog_satimage_FOLD3,0.0346788485679
KNN_statlog_satimage_FOLD0,0.034617096082
Decision_Tree_statlog_satimage_FOLD1,0.0325424871799
KNN_statlog_satimage_FOLD4,0.0345417437472
LR_statlog_satimage_FOLD2,0.0316958028311
LR_statlog_satimage_FOLD3,0.0316055435372
LR_statlog_satimage_FOLD0,0.0315476466343
LR_statlog_satimage_FOLD1,0.0316419481571
LR_statlog_satimage_FOLD4,0.031741299993
Decision_Tree_statlog_satimage_FOLD3,0.0323235983835
Decision_Tree_statlog_satimage_FOLD0,0.0321913950275
KNN_statlog_satimage_FOLD1,0.0346734296007
